,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,5329,1B,2B,Stolen Base 2B,571757,Jeremy Hazelbaker,544727,Jeurys Familia,543939,Kolten Wong,R,Travis d'Arnaud,518595,4,5,9,True,2016-07-27,Stolen,2B,2016,2017,28.7
1,6143,1B,2B,Stolen Base 2B,571757,Jeremy Hazelbaker,543746,Rob Scahill,425509,Jhonny Peralta,R,Erik Kratz,456124,0,5,7,True,2016-06-11,Stolen,2B,2016,2017,28.7
2,6702,1B,2B,Stolen Base 2B,571757,Jeremy Hazelbaker,474284,Cory Rasmus,545341,Randal Grichuk,R,Carlos Pérez,542208,7,10,8,True,2016-05-12,Stolen,2B,2016,2017,28.7
3,7256,1B,,Caught Stealing 2B,571757,Jeremy Hazelbaker,503449,Wily Peralta,407812,Matt Holliday,R,Martín Maldonado,455117,0,0,1,False,2016-04-14,Caught,2B,2016,2017,28.7
4,7272,2B,,Caught Stealing 3B,571757,Jeremy Hazelbaker,502624,Chase Anderson,572039,Stephen Piscotty,R,Jonathan Lucroy,518960,3,4,6,False,2016-04-13,Caught,3B,2016,2017,28.7
5,7335,1B,2B,Stolen Base 2B,571757,Jeremy Hazelbaker,554234,Williams Pérez,572039,Stephen Piscotty,R,Tyler Flowers,452095,1,1,3,True,2016-04-10,Stolen,2B,2016,2017,28.7
6,7354,1B,2B,Stolen Base 2B,571757,Jeremy Hazelbaker,527054,Julio Teheran,461235,Brandon Moss,R,A.J. Pierzynski,150229,0,0,1,True,2016-04-09,Stolen,2B,2016,2017,28.7
7,1294,1B,2B,Stolen Base 2B,571757,Jeremy Hazelbaker,544727,Jeurys Familia,543939,Kolten Wong,R,Travis d'Arnaud,518595,4,5,9,True,2016-07-27,Stolen,2B,2016,2017,28.7
8,2108,1B,2B,Stolen Base 2B,571757,Jeremy Hazelbaker,543746,Rob Scahill,425509,Jhonny Peralta,R,Erik Kratz,456124,0,5,7,True,2016-06-11,Stolen,2B,2016,2017,28.7
9,2667,1B,2B,Stolen Base 2B,571757,Jeremy Hazelbaker,474284,Cory Rasmus,545341,Randal Grichuk,R,Carlos Pérez,542208,7,10,8,True,2016-05-12,Stolen,2B,2016,2017,28.7
10,3221,1B,,Caught Stealing 2B,571757,Jeremy Hazelbaker,503449,Wily Peralta,407812,Matt Holliday,R,Martín Maldonado,455117,0,0,1,False,2016-04-14,Caught,2B,2016,2017,28.7
11,3237,2B,,Caught Stealing 3B,571757,Jeremy Hazelbaker,502624,Chase Anderson,572039,Stephen Piscotty,R,Jonathan Lucroy,518960,3,4,6,False,2016-04-13,Caught,3B,2016,2017,28.7
12,3300,1B,2B,Stolen Base 2B,571757,Jeremy Hazelbaker,554234,Williams Pérez,572039,Stephen Piscotty,R,Tyler Flowers,452095,1,1,3,True,2016-04-10,Stolen,2B,2016,2017,28.7
13,3319,1B,2B,Stolen Base 2B,571757,Jeremy Hazelbaker,527054,Julio Teheran,461235,Brandon Moss,R,A.J. Pierzynski,150229,0,0,1,True,2016-04-09,Stolen,2B,2016,2017,28.7
14,4701,1B,2B,Stolen Base 2B,571757,Jeremy Hazelbaker,544727,Jeurys Familia,543939,Kolten Wong,R,Travis d'Arnaud,518595,4,5,9,True,2016-07-27,Stolen,2B,2016,2017,28.7
15,5515,1B,2B,Stolen Base 2B,571757,Jeremy Hazelbaker,543746,Rob Scahill,425509,Jhonny Peralta,R,Erik Kratz,456124,0,5,7,True,2016-06-11,Stolen,2B,2016,2017,28.7
16,6074,1B,2B,Stolen Base 2B,571757,Jeremy Hazelbaker,474284,Cory Rasmus,545341,Randal Grichuk,R,Carlos Pérez,542208,7,10,8,True,2016-05-12,Stolen,2B,2016,2017,28.7
17,6628,1B,,Caught Stealing 2B,571757,Jeremy Hazelbaker,503449,Wily Peralta,407812,Matt Holliday,R,Martín Maldonado,455117,0,0,1,False,2016-04-14,Caught,2B,2016,2017,28.7
18,6644,2B,,Caught Stealing 3B,571757,Jeremy Hazelbaker,502624,Chase Anderson,572039,Stephen Piscotty,R,Jonathan Lucroy,518960,3,4,6,False,2016-04-13,Caught,3B,2016,2017,28.7
19,6707,1B,2B,Stolen Base 2B,571757,Jeremy Hazelbaker,554234,Williams Pérez,572039,Stephen Piscotty,R,Tyler Flowers,452095,1,1,3,True,2016-04-10,Stolen,2B,2016,2017,28.7
20,6726,1B,2B,Stolen Base 2B,571757,Jeremy Hazelbaker,527054,Julio Teheran,461235,Brandon Moss,R,A.J. Pierzynski,150229,0,0,1,True,2016-04-09,Stolen,2B,2016,2017,28.7
