,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
12,1349,1B,2B,Stolen Base 2B,606157,Aristides Aquino,502624,Chase Anderson,642165,Josh VanMeter,R,Manny Piña,444489,1,0,3,False,2019-09-26,Stolen,2B,2019,2020,27.9
13,1366,1B,2B,Stolen Base 2B,606157,Aristides Aquino,543351,Jay Jackson,571466,Tucker Barnhart,R,Yasmani Grandal,518735,2,8,6,False,2019-09-25,Stolen,2B,2019,2020,27.9
14,1434,1B,2B,Stolen Base 2B,606157,Aristides Aquino,594798,Jacob deGrom,578428,Jose Iglesias,R,Wilson Ramos,467092,0,0,4,False,2019-09-20,Stolen,2B,2019,2020,27.9
15,1498,1B,2B,Stolen Base 2B,606157,Aristides Aquino,668678,Zac Gallen,571466,Tucker Barnhart,R,Alex Avila,488671,1,3,6,True,2019-09-15,Stolen,2B,2019,2020,27.9
16,1708,1B,2B,Stolen Base 2B,606157,Aristides Aquino,453284,Blake Parker,571466,Tucker Barnhart,R,J.T. Realmuto,592663,6,5,7,False,2019-09-04,Stolen,2B,2019,2020,27.9
17,1830,1B,2B,Stolen Base 2B,606157,Aristides Aquino,592761,Caleb Smith,640447,Phillip Ervin,L,Jorge Alfaro,595751,0,2,1,True,2019-08-27,Stolen,2B,2019,2020,27.9
18,1864,1B,2B,Stolen Base 2B,606157,Aristides Aquino,642607,Dario Agrazal,578428,Jose Iglesias,R,Elias Díaz,553869,0,2,1,True,2019-08-25,Stolen,2B,2019,2020,27.9
19,4192,1B,2B,Stolen Base 2B,606157,Aristides Aquino,502624,Chase Anderson,642165,Josh VanMeter,R,Manny Piña,444489,1,0,3,False,2019-09-26,Stolen,2B,2019,2020,27.9
20,4209,1B,2B,Stolen Base 2B,606157,Aristides Aquino,543351,Jay Jackson,571466,Tucker Barnhart,R,Yasmani Grandal,518735,2,8,6,False,2019-09-25,Stolen,2B,2019,2020,27.9
21,4277,1B,2B,Stolen Base 2B,606157,Aristides Aquino,594798,Jacob deGrom,578428,Jose Iglesias,R,Wilson Ramos,467092,0,0,4,False,2019-09-20,Stolen,2B,2019,2020,27.9
22,4341,1B,2B,Stolen Base 2B,606157,Aristides Aquino,668678,Zac Gallen,571466,Tucker Barnhart,R,Alex Avila,488671,1,3,6,True,2019-09-15,Stolen,2B,2019,2020,27.9
23,4551,1B,2B,Stolen Base 2B,606157,Aristides Aquino,453284,Blake Parker,571466,Tucker Barnhart,R,J.T. Realmuto,592663,6,5,7,False,2019-09-04,Stolen,2B,2019,2020,27.9
24,4673,1B,2B,Stolen Base 2B,606157,Aristides Aquino,592761,Caleb Smith,640447,Phillip Ervin,L,Jorge Alfaro,595751,0,2,1,True,2019-08-27,Stolen,2B,2019,2020,27.9
25,4707,1B,2B,Stolen Base 2B,606157,Aristides Aquino,642607,Dario Agrazal,578428,Jose Iglesias,R,Elias Díaz,553869,0,2,1,True,2019-08-25,Stolen,2B,2019,2020,27.9
26,6116,1B,2B,Stolen Base 2B,606157,Aristides Aquino,502624,Chase Anderson,642165,Josh VanMeter,R,Manny Piña,444489,1,0,3,False,2019-09-26,Stolen,2B,2019,2020,27.9
27,6133,1B,2B,Stolen Base 2B,606157,Aristides Aquino,543351,Jay Jackson,571466,Tucker Barnhart,R,Yasmani Grandal,518735,2,8,6,False,2019-09-25,Stolen,2B,2019,2020,27.9
28,6201,1B,2B,Stolen Base 2B,606157,Aristides Aquino,594798,Jacob deGrom,578428,Jose Iglesias,R,Wilson Ramos,467092,0,0,4,False,2019-09-20,Stolen,2B,2019,2020,27.9
29,6265,1B,2B,Stolen Base 2B,606157,Aristides Aquino,668678,Zac Gallen,571466,Tucker Barnhart,R,Alex Avila,488671,1,3,6,True,2019-09-15,Stolen,2B,2019,2020,27.9
30,6475,1B,2B,Stolen Base 2B,606157,Aristides Aquino,453284,Blake Parker,571466,Tucker Barnhart,R,J.T. Realmuto,592663,6,5,7,False,2019-09-04,Stolen,2B,2019,2020,27.9
31,6597,1B,2B,Stolen Base 2B,606157,Aristides Aquino,592761,Caleb Smith,640447,Phillip Ervin,L,Jorge Alfaro,595751,0,2,1,True,2019-08-27,Stolen,2B,2019,2020,27.9
32,6631,1B,2B,Stolen Base 2B,606157,Aristides Aquino,642607,Dario Agrazal,578428,Jose Iglesias,R,Elias Díaz,553869,0,2,1,True,2019-08-25,Stolen,2B,2019,2020,27.9
33,109,1B,2B,Stolen Base 2B,606157,Aristides Aquino,640448,Kyle Finnegan,663697,Jonathan India,R,Keibert Ruiz,660688,7,7,9,False,2021-09-24,Stolen,2B,2021,2022,28.7
34,1248,1B,,Caught Stealing 2B,606157,Aristides Aquino,608718,Brent Suter,663697,Jonathan India,L,Omar Narváez,553882,1,3,7,True,2021-07-10,Caught,2B,2021,2022,28.7
35,1576,1B,2B,Stolen Base 2B,606157,Aristides Aquino,641941,Emilio Pagán,553993,Eugenio Suárez,R,Victor Caratini,605170,3,2,8,True,2021-06-20,Stolen,2B,2021,2022,28.7
36,2033,1B,2B,Stolen Base 2B,606157,Aristides Aquino,640448,Kyle Finnegan,663697,Jonathan India,R,Keibert Ruiz,660688,7,7,9,False,2021-09-24,Stolen,2B,2021,2022,28.7
37,3172,1B,,Caught Stealing 2B,606157,Aristides Aquino,608718,Brent Suter,663697,Jonathan India,L,Omar Narváez,553882,1,3,7,True,2021-07-10,Caught,2B,2021,2022,28.7
38,3500,1B,2B,Stolen Base 2B,606157,Aristides Aquino,641941,Emilio Pagán,553993,Eugenio Suárez,R,Victor Caratini,605170,3,2,8,True,2021-06-20,Stolen,2B,2021,2022,28.7
