,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,833,1B,,Caught Stealing 2B,446334,Evan Longoria,571666,Mike Fiers,527038,Wilmer Flores,R,Sean Murphy,669221,1,1,2,False,2020-08-16,Caught,2B,2020,2021,26.1
1,3676,1B,,Caught Stealing 2B,446334,Evan Longoria,571666,Mike Fiers,527038,Wilmer Flores,R,Sean Murphy,669221,1,1,2,False,2020-08-16,Caught,2B,2020,2021,26.1
2,5600,1B,,Caught Stealing 2B,446334,Evan Longoria,571666,Mike Fiers,527038,Wilmer Flores,R,Sean Murphy,669221,1,1,2,False,2020-08-16,Caught,2B,2020,2021,26.1
3,1370,1B,2B,Stolen Base 2B,446334,Evan Longoria,641149,Wes Parsons,607680,Kevin Pillar,R,Tony Wolters,547172,5,5,11,False,2019-09-24,Stolen,2B,2019,2020,26.6
4,1851,1B,2B,Caught Stealing 3B,446334,Evan Longoria,595014,Blake Treinen,607680,Kevin Pillar,R,Chris Herrmann,543302,4,5,7,True,2019-08-25,Caught,3B,2019,2020,26.6
5,2528,2B,,Caught Stealing 3B,446334,Evan Longoria,605200,Zach Davies,543063,Brandon Crawford,R,Manny Piña,444489,0,1,4,True,2019-07-13,Caught,3B,2019,2020,26.6
6,3383,1B,2B,Stolen Base 2B,446334,Evan Longoria,592662,Robbie Ray,607680,Kevin Pillar,L,John Ryan Murphy,571974,0,0,1,True,2019-05-19,Stolen,2B,2019,2020,26.6
7,3905,2B,3B,Stolen Base 3B,446334,Evan Longoria,476451,Jeremy Hellickson,502188,Jeff Samardzija,R,Kurt Suzuki,435559,4,2,4,True,2019-04-17,Stolen,3B,2019,2020,26.6
8,4213,1B,2B,Stolen Base 2B,446334,Evan Longoria,641149,Wes Parsons,607680,Kevin Pillar,R,Tony Wolters,547172,5,5,11,False,2019-09-24,Stolen,2B,2019,2020,26.6
9,4694,1B,2B,Caught Stealing 3B,446334,Evan Longoria,595014,Blake Treinen,607680,Kevin Pillar,R,Chris Herrmann,543302,4,5,7,True,2019-08-25,Caught,3B,2019,2020,26.6
10,5371,2B,,Caught Stealing 3B,446334,Evan Longoria,605200,Zach Davies,543063,Brandon Crawford,R,Manny Piña,444489,0,1,4,True,2019-07-13,Caught,3B,2019,2020,26.6
11,6226,1B,2B,Stolen Base 2B,446334,Evan Longoria,592662,Robbie Ray,607680,Kevin Pillar,L,John Ryan Murphy,571974,0,0,1,True,2019-05-19,Stolen,2B,2019,2020,26.6
12,6748,2B,3B,Stolen Base 3B,446334,Evan Longoria,476451,Jeremy Hellickson,502188,Jeff Samardzija,R,Kurt Suzuki,435559,4,2,4,True,2019-04-17,Stolen,3B,2019,2020,26.6
13,6137,1B,2B,Stolen Base 2B,446334,Evan Longoria,641149,Wes Parsons,607680,Kevin Pillar,R,Tony Wolters,547172,5,5,11,False,2019-09-24,Stolen,2B,2019,2020,26.6
14,6618,1B,2B,Caught Stealing 3B,446334,Evan Longoria,595014,Blake Treinen,607680,Kevin Pillar,R,Chris Herrmann,543302,4,5,7,True,2019-08-25,Caught,3B,2019,2020,26.6
15,7295,2B,,Caught Stealing 3B,446334,Evan Longoria,605200,Zach Davies,543063,Brandon Crawford,R,Manny Piña,444489,0,1,4,True,2019-07-13,Caught,3B,2019,2020,26.6
