,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,154,1B,2B,Stolen Base 2B,671221,Drew Waters,519151,Ryan Pressly,682515,Logan Porter,R,Yainer Diaz,673237,5,6,9,True,2023-09-24,Stolen,2B,2023,2024,28.0
1,177,1B,,Caught Stealing 2B,671221,Drew Waters,641585,J.P. France,680418,Tyler Cropley,R,Yainer Diaz,673237,0,1,2,True,2023-09-23,Caught,2B,2023,2024,28.0
2,259,1B,2B,Stolen Base 2B,671221,Drew Waters,675916,James Karinchak,682515,Logan Porter,R,David Fry,681807,4,2,6,False,2023-09-20,Stolen,2B,2023,2024,28.0
3,260,2B,3B,Stolen Base 3B,671221,Drew Waters,675916,James Karinchak,672580,Maikel Garcia,R,David Fry,681807,4,2,6,False,2023-09-20,Stolen,3B,2023,2024,28.0
4,422,1B,2B,Stolen Base 2B,671221,Drew Waters,607481,Aaron Bummer,664728,Kyle Isbel,L,Yasmani Grandal,518735,0,2,7,True,2023-09-13,Stolen,2B,2023,2024,28.0
5,615,1B,2B,Stolen Base 2B,671221,Drew Waters,657053,Touki Toussaint,664728,Kyle Isbel,R,Korey Lee,686676,0,0,2,False,2023-09-06,Stolen,2B,2023,2024,28.0
6,712,1B,2B,Stolen Base 2B,671221,Drew Waters,445276,Kenley Jansen,680118,Dairon Blanco,R,Connor Wong,657136,3,7,9,False,2023-09-03,Stolen,2B,2023,2024,28.0
7,962,1B,2B,Stolen Base 2B,671221,Drew Waters,666205,Kyle Muller,680118,Dairon Blanco,L,Shea Langeliers,669127,0,4,6,True,2023-08-23,Stolen,2B,2023,2024,28.0
8,981,1B,2B,Stolen Base 2B,671221,Drew Waters,663687,Hogan Harris,664728,Kyle Isbel,L,Shea Langeliers,669127,5,2,4,True,2023-08-22,Stolen,2B,2023,2024,28.0
9,1087,1B,2B,Stolen Base 2B,671221,Drew Waters,592791,Jameson Taillon,676369,Nelson Velázquez,R,Yan Gomes,543228,0,0,3,True,2023-08-18,Stolen,2B,2023,2024,28.0
10,1152,1B,,Caught Stealing 2B,671221,Drew Waters,669302,Logan Gilbert,672580,Maikel Garcia,R,Cal Raleigh,663728,3,0,4,False,2023-08-14,Caught,2B,2023,2024,28.0
11,1294,1B,2B,Stolen Base 2B,671221,Drew Waters,687798,Nick Robertson,664728,Kyle Isbel,R,Connor Wong,657136,2,7,7,True,2023-08-08,Stolen,2B,2023,2024,28.0
12,1314,2B,3B,Stolen Base 3B,671221,Drew Waters,678394,Brayan Bello,680118,Dairon Blanco,R,Reese McGuire,624512,1,0,5,True,2023-08-07,Stolen,3B,2023,2024,28.0
13,1695,1B,2B,Stolen Base 2B,671221,Drew Waters,605280,Clay Holmes,672580,Maikel Garcia,R,Kyle Higashioka,543309,5,4,9,True,2023-07-21,Stolen,2B,2023,2024,28.0
14,1824,1B,2B,Stolen Base 2B,671221,Drew Waters,607192,Tyler Glasnow,686681,Michael Massey,R,Francisco Mejía,642336,1,2,6,False,2023-07-15,Stolen,2B,2023,2024,28.0
15,1835,1B,2B,Stolen Base 2B,671221,Drew Waters,607192,Tyler Glasnow,686681,Michael Massey,R,Francisco Mejía,642336,1,2,6,False,2023-07-14,Stolen,2B,2023,2024,28.0
16,2104,1B,2B,Stolen Base 2B,671221,Drew Waters,676272,Bobby Miller,670032,Nicky Lopez,R,Will Smith,669257,0,2,3,False,2023-06-30,Stolen,2B,2023,2024,28.0
17,2136,1B,2B,Stolen Base 2B,671221,Drew Waters,663986,Trevor Stephan,668472,Nick Pratto,R,Bo Naylor,666310,2,2,8,False,2023-06-29,Stolen,2B,2023,2024,28.0
18,2278,1B,,Caught Stealing 2B,671221,Drew Waters,621107,Zach Eflin,680118,Dairon Blanco,R,Christian Bethancourt,542194,3,3,4,True,2023-06-23,Caught,2B,2023,2024,28.0
19,2284,1B,2B,Stolen Base 2B,671221,Drew Waters,592094,Jason Adam,680118,Dairon Blanco,R,Francisco Mejía,642336,5,5,8,True,2023-06-22,Stolen,2B,2023,2024,28.0
