,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
45,1B,2B,Stolen Base 2B,607461,Matt Beaty,656794,Sean Newcomb,621458,Edwin Ríos,L,Tyler Flowers,452095,2,2,5,True,2019-08-17,Stolen,2B,2019,2020, 73.6, 0.77
46,1B,2B,Stolen Base 2B,605204,J.D. Davis,455119,Chris Martin,624413,Pete Alonso,R,Tyler Flowers,452095,1,2,7,True,2019-08-14,Stolen,2B,2019,2020, 73.6, 0.77
47,1B,2B,Stolen Base 2B,621446,Lewis Brinson,656794,Sean Newcomb,434158,Curtis Granderson,L,Tyler Flowers,452095,4,5,8,False,2019-08-11,Stolen,2B,2019,2020, 73.6, 0.77
48,1B,2B,Stolen Base 2B,542932,Jon Berti,527054,Julio Teheran,656371,Isan Díaz,R,Tyler Flowers,452095,0,1,3,False,2019-08-09,Stolen,2B,2019,2020, 73.6, 0.77
49,1B,2B,Stolen Base 2B,642165,Josh VanMeter,527054,Julio Teheran,669222,Nick Senzel,R,Tyler Flowers,452095,0,3,5,True,2019-08-04,Stolen,2B,2019,2020, 73.6, 0.77
50,1B,2B,Stolen Base 2B,553993,Eugenio Suárez,656794,Sean Newcomb,642165,Josh VanMeter,L,Tyler Flowers,452095,0,3,7,True,2019-08-04,Stolen,2B,2019,2020, 73.6, 0.77
51,1B,2B,Stolen Base 2B,642165,Josh VanMeter,592332,Kevin Gausman,669222,Nick Senzel,R,Tyler Flowers,452095,0,3,3,True,2019-08-02,Stolen,2B,2019,2020, 73.6, 0.77
52,1B,,Caught Stealing 2B,608385,Jesse Winker,592332,Kevin Gausman,553993,Eugenio Suárez,R,Tyler Flowers,452095,0,5,4,True,2019-08-02,Caught,2B,2019,2020, 73.6, 0.77
53,1B,2B,Stolen Base 2B,458015,Joey Votto,460283,Jerry Blevins,553993,Eugenio Suárez,L,Tyler Flowers,452095,2,5,9,True,2019-08-02,Stolen,2B,2019,2020, 73.6, 0.77
54,1B,2B,Stolen Base 2B,665742,Juan Soto,656977,Chad Sobotka,435062,Howie Kendrick,R,Tyler Flowers,452095,6,2,6,False,2019-07-29,Stolen,2B,2019,2020, 73.6, 0.77
55,1B,,Caught Stealing 2B,572821,Brian Dozier,668683,Jeremy Walker,645302,Victor Robles,R,Tyler Flowers,452095,6,2,7,False,2019-07-29,Caught,2B,2019,2020, 73.6, 0.77
56,2B,3B,Stolen Base 3B,592885,Christian Yelich,460283,Jerry Blevins,542583,Jesús Aguilar,L,Tyler Flowers,452095,4,1,5,False,2019-07-16,Stolen,3B,2019,2020, 73.6, 0.77
57,1B,2B,Stolen Base 2B,665487,Fernando Tatis Jr.,621345,A.J. Minter,543333,Eric Hosmer,L,Tyler Flowers,452095,4,3,7,False,2019-07-13,Stolen,2B,2019,2020, 73.6, 0.77
58,3B,score,Stolen Base Home,622534,Manuel Margot,621345,A.J. Minter,543333,Eric Hosmer,L,Tyler Flowers,452095,4,3,7,False,2019-07-13,Stolen,Home,2019,2020, 73.6, 0.77
59,1B,,Caught Stealing 2B,435079,Ian Kinsler,461872,Anthony Swarzak,592669,Hunter Renfroe,R,Tyler Flowers,452095,4,4,8,False,2019-07-13,Caught,2B,2019,2020, 73.6, 0.77
60,1B,2B,Stolen Base 2B,643446,Jeff McNeil,656977,Chad Sobotka,605204,J.D. Davis,R,Tyler Flowers,452095,3,5,7,False,2019-06-30,Stolen,2B,2019,2020, 73.6, 0.77
61,1B,2B,Stolen Base 2B,588751,Adeiny Hechavarría,621345,A.J. Minter,624424,Michael Conforto,L,Tyler Flowers,452095,4,5,8,False,2019-06-30,Stolen,2B,2019,2020, 73.6, 0.77
62,1B,2B,Stolen Base 2B,595879,Javier Báez,527054,Julio Teheran,575929,Willson Contreras,R,Tyler Flowers,452095,2,0,4,False,2019-06-24,Stolen,2B,2019,2020, 73.6, 0.77
63,2B,3B,Stolen Base 3B,643446,Jeff McNeil,608331,Max Fried,624424,Michael Conforto,L,Tyler Flowers,452095,0,1,1,True,2019-06-19,Stolen,3B,2019,2020, 73.6, 0.77
64,1B,2B,Stolen Base 2B,642708,Amed Rosario,608331,Max Fried,501571,Juan Lagares,L,Tyler Flowers,452095,2,1,2,True,2019-06-19,Stolen,2B,2019,2020, 73.6, 0.77
65,3B,,Caught Stealing Home,664068,Scott Kingery,656794,Sean Newcomb,514917,César Hernández,L,Tyler Flowers,452095,0,0,2,True,2019-06-15,Caught,Home,2019,2020, 73.6, 0.77
66,2B,3B,Stolen Base 3B,623912,Harold Ramírez,592426,Luke Jackson,643265,Garrett Cooper,R,Tyler Flowers,452095,0,1,8,False,2019-06-08,Stolen,3B,2019,2020, 73.6, 0.77
67,1B,,Caught Stealing 2B,621514,Christin Stewart,647336,Michael Soroka,592206,Nick Castellanos,R,Tyler Flowers,452095,2,3,5,True,2019-06-01,Caught,2B,2019,2020, 73.6, 0.77
68,1B,2B,Stolen Base 2B,607208,Trea Turner,592332,Kevin Gausman,594809,Adam Eaton,R,Tyler Flowers,452095,0,4,2,True,2019-05-29,Stolen,2B,2019,2020, 73.6, 0.77
69,1B,2B,Stolen Base 2B,519346,Eric Thames,657097,Jacob Webb,592325,Ben Gamel,R,Tyler Flowers,452095,2,2,9,True,2019-05-19,Stolen,2B,2019,2020, 73.6, 0.77
70,1B,,Caught Stealing 2B,606115,Orlando Arcia,641149,Wes Parsons,541650,Hernán Pérez,R,Tyler Flowers,452095,2,3,10,True,2019-05-19,Caught,2B,2019,2020, 73.6, 0.77
71,1B,2B,Stolen Base 2B,571970,Max Muncy,621345,A.J. Minter,457759,Justin Turner,L,Tyler Flowers,452095,5,4,7,False,2019-05-08,Stolen,2B,2019,2020, 73.6, 0.77
72,1B,2B,Stolen Base 2B,500743,Miguel Rojas,527054,Julio Teheran,595453,Chad Wallach,R,Tyler Flowers,452095,0,0,2,False,2019-05-05,Stolen,2B,2019,2020, 73.6, 0.77
73,1B,2B,Stolen Base 2B,453568,Charlie Blackmon,592332,Kevin Gausman,596115,Trevor Story,R,Tyler Flowers,452095,0,0,1,True,2019-04-28,Stolen,2B,2019,2020, 73.6, 0.77
74,1B,,Caught Stealing 2B,571657,Kyle Farmer,595465,Dan Winkler,606299,José Peraza,R,Tyler Flowers,452095,7,5,7,False,2019-04-23,Caught,2B,2019,2020, 73.6, 0.77
75,1B,2B,Stolen Base 2B,641796,Tim Locastro,647336,Michael Soroka,608348,Carson Kelly,R,Tyler Flowers,452095,0,1,2,True,2019-04-18,Stolen,2B,2019,2020, 73.6, 0.77
76,1B,2B,Stolen Base 2B,641796,Tim Locastro,656977,Chad Sobotka,608348,Carson Kelly,R,Tyler Flowers,452095,0,3,7,True,2019-04-18,Stolen,2B,2019,2020, 73.6, 0.77
77,1B,2B,Stolen Base 2B,624424,Michael Conforto,657140,Kyle Wright,467092,Wilson Ramos,R,Tyler Flowers,452095,1,2,3,True,2019-04-12,Stolen,2B,2019,2020, 73.6, 0.77
78,1B,2B,Stolen Base 2B,542979,Keon Broxton,657140,Kyle Wright,607043,Brandon Nimmo,R,Tyler Flowers,452095,1,2,4,True,2019-04-12,Stolen,2B,2019,2020, 73.6, 0.77
79,1B,2B,Stolen Base 2B,542979,Keon Broxton,592426,Luke Jackson,429664,Robinson Canó,R,Tyler Flowers,452095,3,6,9,True,2019-04-11,Stolen,2B,2019,2020, 73.6, 0.77
80,1B,2B,Stolen Base 2B,596115,Trevor Story,527054,Julio Teheran,502517,Daniel Murphy,R,Tyler Flowers,452095,0,0,6,False,2019-04-10,Stolen,2B,2019,2020, 73.6, 0.77
81,1B,,Caught Stealing 2B,656941,Kyle Schwarber,527054,Julio Teheran,575929,Willson Contreras,R,Tyler Flowers,452095,0,0,2,True,2019-04-03,Caught,2B,2019,2020, 73.6, 0.77
82,1B,2B,Stolen Base 2B,643289,Mauricio Dubón,592426,Luke Jackson,573262,Mike Yastrzemski,R,Tyler Flowers,452095,1,3,7,True,2019-09-22,Stolen,2B,2019,2020, 73.6, 0.77
83,1B,2B,Stolen Base 2B,547180,Bryce Harper,572888,Shane Greene,656555,Rhys Hoskins,R,Tyler Flowers,452095,1,3,8,False,2019-09-11,Stolen,2B,2019,2020, 73.6, 0.77
84,1B,2B,Stolen Base 2B,453286,Max Scherzer,656977,Chad Sobotka,594809,Adam Eaton,R,Tyler Flowers,452095,1,6,7,True,2019-09-08,Stolen,2B,2019,2020, 73.6, 0.77
85,1B,2B,Stolen Base 2B,596115,Trevor Story,527054,Julio Teheran,502517,Daniel Murphy,R,Tyler Flowers,452095,0,0,6,False,2019-08-26,Stolen,2B,2019,2020, 73.6, 0.77
86,1B,2B,Stolen Base 2B,607461,Matt Beaty,656794,Sean Newcomb,621458,Edwin Ríos,L,Tyler Flowers,452095,2,2,5,True,2019-08-17,Stolen,2B,2019,2020, 73.6, 0.77
87,1B,2B,Stolen Base 2B,605204,J.D. Davis,455119,Chris Martin,624413,Pete Alonso,R,Tyler Flowers,452095,1,2,7,True,2019-08-14,Stolen,2B,2019,2020, 73.6, 0.77
88,1B,2B,Stolen Base 2B,621446,Lewis Brinson,656794,Sean Newcomb,434158,Curtis Granderson,L,Tyler Flowers,452095,4,5,8,False,2019-08-11,Stolen,2B,2019,2020, 73.6, 0.77
89,1B,2B,Stolen Base 2B,542932,Jon Berti,527054,Julio Teheran,656371,Isan Díaz,R,Tyler Flowers,452095,0,1,3,False,2019-08-09,Stolen,2B,2019,2020, 73.6, 0.77
90,1B,2B,Stolen Base 2B,642165,Josh VanMeter,527054,Julio Teheran,669222,Nick Senzel,R,Tyler Flowers,452095,0,3,5,True,2019-08-04,Stolen,2B,2019,2020, 73.6, 0.77
91,1B,2B,Stolen Base 2B,553993,Eugenio Suárez,656794,Sean Newcomb,642165,Josh VanMeter,L,Tyler Flowers,452095,0,3,7,True,2019-08-04,Stolen,2B,2019,2020, 73.6, 0.77
92,1B,2B,Stolen Base 2B,642165,Josh VanMeter,592332,Kevin Gausman,669222,Nick Senzel,R,Tyler Flowers,452095,0,3,3,True,2019-08-02,Stolen,2B,2019,2020, 73.6, 0.77
93,1B,,Caught Stealing 2B,608385,Jesse Winker,592332,Kevin Gausman,553993,Eugenio Suárez,R,Tyler Flowers,452095,0,5,4,True,2019-08-02,Caught,2B,2019,2020, 73.6, 0.77
94,1B,2B,Stolen Base 2B,458015,Joey Votto,460283,Jerry Blevins,553993,Eugenio Suárez,L,Tyler Flowers,452095,2,5,9,True,2019-08-02,Stolen,2B,2019,2020, 73.6, 0.77
95,1B,2B,Stolen Base 2B,665742,Juan Soto,656977,Chad Sobotka,435062,Howie Kendrick,R,Tyler Flowers,452095,6,2,6,False,2019-07-29,Stolen,2B,2019,2020, 73.6, 0.77
96,1B,,Caught Stealing 2B,572821,Brian Dozier,668683,Jeremy Walker,645302,Victor Robles,R,Tyler Flowers,452095,6,2,7,False,2019-07-29,Caught,2B,2019,2020, 73.6, 0.77
97,2B,3B,Stolen Base 3B,592885,Christian Yelich,460283,Jerry Blevins,542583,Jesús Aguilar,L,Tyler Flowers,452095,4,1,5,False,2019-07-16,Stolen,3B,2019,2020, 73.6, 0.77
98,1B,2B,Stolen Base 2B,665487,Fernando Tatis Jr.,621345,A.J. Minter,543333,Eric Hosmer,L,Tyler Flowers,452095,4,3,7,False,2019-07-13,Stolen,2B,2019,2020, 73.6, 0.77
99,3B,score,Stolen Base Home,622534,Manuel Margot,621345,A.J. Minter,543333,Eric Hosmer,L,Tyler Flowers,452095,4,3,7,False,2019-07-13,Stolen,Home,2019,2020, 73.6, 0.77
100,1B,,Caught Stealing 2B,435079,Ian Kinsler,461872,Anthony Swarzak,592669,Hunter Renfroe,R,Tyler Flowers,452095,4,4,8,False,2019-07-13,Caught,2B,2019,2020, 73.6, 0.77
101,1B,2B,Stolen Base 2B,643446,Jeff McNeil,656977,Chad Sobotka,605204,J.D. Davis,R,Tyler Flowers,452095,3,5,7,False,2019-06-30,Stolen,2B,2019,2020, 73.6, 0.77
102,1B,2B,Stolen Base 2B,588751,Adeiny Hechavarría,621345,A.J. Minter,624424,Michael Conforto,L,Tyler Flowers,452095,4,5,8,False,2019-06-30,Stolen,2B,2019,2020, 73.6, 0.77
103,1B,2B,Stolen Base 2B,595879,Javier Báez,527054,Julio Teheran,575929,Willson Contreras,R,Tyler Flowers,452095,2,0,4,False,2019-06-24,Stolen,2B,2019,2020, 73.6, 0.77
104,2B,3B,Stolen Base 3B,643446,Jeff McNeil,608331,Max Fried,624424,Michael Conforto,L,Tyler Flowers,452095,0,1,1,True,2019-06-19,Stolen,3B,2019,2020, 73.6, 0.77
105,1B,2B,Stolen Base 2B,642708,Amed Rosario,608331,Max Fried,501571,Juan Lagares,L,Tyler Flowers,452095,2,1,2,True,2019-06-19,Stolen,2B,2019,2020, 73.6, 0.77
106,3B,,Caught Stealing Home,664068,Scott Kingery,656794,Sean Newcomb,514917,César Hernández,L,Tyler Flowers,452095,0,0,2,True,2019-06-15,Caught,Home,2019,2020, 73.6, 0.77
107,2B,3B,Stolen Base 3B,623912,Harold Ramírez,592426,Luke Jackson,643265,Garrett Cooper,R,Tyler Flowers,452095,0,1,8,False,2019-06-08,Stolen,3B,2019,2020, 73.6, 0.77
108,1B,,Caught Stealing 2B,621514,Christin Stewart,647336,Michael Soroka,592206,Nick Castellanos,R,Tyler Flowers,452095,2,3,5,True,2019-06-01,Caught,2B,2019,2020, 73.6, 0.77
109,1B,2B,Stolen Base 2B,607208,Trea Turner,592332,Kevin Gausman,594809,Adam Eaton,R,Tyler Flowers,452095,0,4,2,True,2019-05-29,Stolen,2B,2019,2020, 73.6, 0.77
110,1B,2B,Stolen Base 2B,519346,Eric Thames,657097,Jacob Webb,592325,Ben Gamel,R,Tyler Flowers,452095,2,2,9,True,2019-05-19,Stolen,2B,2019,2020, 73.6, 0.77
111,1B,,Caught Stealing 2B,606115,Orlando Arcia,641149,Wes Parsons,541650,Hernán Pérez,R,Tyler Flowers,452095,2,3,10,True,2019-05-19,Caught,2B,2019,2020, 73.6, 0.77
112,1B,2B,Stolen Base 2B,571970,Max Muncy,621345,A.J. Minter,457759,Justin Turner,L,Tyler Flowers,452095,5,4,7,False,2019-05-08,Stolen,2B,2019,2020, 73.6, 0.77
113,1B,2B,Stolen Base 2B,500743,Miguel Rojas,527054,Julio Teheran,595453,Chad Wallach,R,Tyler Flowers,452095,0,0,2,False,2019-05-05,Stolen,2B,2019,2020, 73.6, 0.77
114,1B,2B,Stolen Base 2B,453568,Charlie Blackmon,592332,Kevin Gausman,596115,Trevor Story,R,Tyler Flowers,452095,0,0,1,True,2019-04-28,Stolen,2B,2019,2020, 73.6, 0.77
115,1B,,Caught Stealing 2B,571657,Kyle Farmer,595465,Dan Winkler,606299,José Peraza,R,Tyler Flowers,452095,7,5,7,False,2019-04-23,Caught,2B,2019,2020, 73.6, 0.77
116,1B,2B,Stolen Base 2B,641796,Tim Locastro,647336,Michael Soroka,608348,Carson Kelly,R,Tyler Flowers,452095,0,1,2,True,2019-04-18,Stolen,2B,2019,2020, 73.6, 0.77
117,1B,2B,Stolen Base 2B,641796,Tim Locastro,656977,Chad Sobotka,608348,Carson Kelly,R,Tyler Flowers,452095,0,3,7,True,2019-04-18,Stolen,2B,2019,2020, 73.6, 0.77
118,1B,2B,Stolen Base 2B,624424,Michael Conforto,657140,Kyle Wright,467092,Wilson Ramos,R,Tyler Flowers,452095,1,2,3,True,2019-04-12,Stolen,2B,2019,2020, 73.6, 0.77
119,1B,2B,Stolen Base 2B,542979,Keon Broxton,657140,Kyle Wright,607043,Brandon Nimmo,R,Tyler Flowers,452095,1,2,4,True,2019-04-12,Stolen,2B,2019,2020, 73.6, 0.77
120,1B,2B,Stolen Base 2B,542979,Keon Broxton,592426,Luke Jackson,429664,Robinson Canó,R,Tyler Flowers,452095,3,6,9,True,2019-04-11,Stolen,2B,2019,2020, 73.6, 0.77
121,1B,2B,Stolen Base 2B,596115,Trevor Story,527054,Julio Teheran,502517,Daniel Murphy,R,Tyler Flowers,452095,0,0,6,False,2019-04-10,Stolen,2B,2019,2020, 73.6, 0.77
122,1B,,Caught Stealing 2B,656941,Kyle Schwarber,527054,Julio Teheran,575929,Willson Contreras,R,Tyler Flowers,452095,0,0,2,True,2019-04-03,Caught,2B,2019,2020, 73.6, 0.77
123,1B,2B,Stolen Base 2B,592885,Christian Yelich,608371,Lucas Sims,605119,Brian Anderson,R,Tyler Flowers,452095,1,0,1,False,2017-09-30,Stolen,2B,2017,2018, 74.8, 0.75
124,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,608371,Lucas Sims,519317,Giancarlo Stanton,R,Tyler Flowers,452095,5,0,2,False,2017-09-30,Stolen,2B,2017,2018, 74.8, 0.75
125,2B,,Caught Stealing 3B,543829,Dee Strange-Gordon,608371,Lucas Sims,592885,Christian Yelich,R,Tyler Flowers,452095,5,0,2,False,2017-09-30,Caught,3B,2017,2018, 74.8, 0.75
126,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,592426,Luke Jackson,519317,Giancarlo Stanton,R,Tyler Flowers,452095,6,0,3,False,2017-09-30,Stolen,2B,2017,2018, 74.8, 0.75
127,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,527054,Julio Teheran,542303,Marcell Ozuna,R,Tyler Flowers,452095,0,0,1,False,2017-09-28,Stolen,3B,2017,2018, 74.8, 0.75
128,1B,2B,Stolen Base 2B,400085,Ichiro Suzuki,527054,Julio Teheran,543829,Dee Strange-Gordon,R,Tyler Flowers,452095,5,0,6,False,2017-09-28,Stolen,2B,2017,2018, 74.8, 0.75
129,2B,,Caught Stealing 3B,408314,José Reyes,608371,Lucas Sims,642086,Dominic Smith,R,Tyler Flowers,452095,0,1,4,False,2017-09-25,Caught,3B,2017,2018, 74.8, 0.75
130,1B,,Caught Stealing 2B,501571,Juan Lagares,608371,Lucas Sims,621512,Tomás Nido,R,Tyler Flowers,452095,0,1,5,False,2017-09-25,Caught,2B,2017,2018, 74.8, 0.75
