,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
132,1B,2B,Stolen Base 2B,500743,Miguel Rojas,676710,Kutter Crawford,518692,Freddie Freeman,R,Reese McGuire,624512,3,0,3,True,2023-08-25,Stolen,2B,2023,2024, 78.0, 0.60
133,1B,2B,Stolen Base 2B,641343,Jake Bauers,601713,Nick Pivetta,643396,Isiah Kiner-Falefa,R,Reese McGuire,624512,2,2,6,False,2023-08-20,Stolen,2B,2023,2024, 78.0, 0.60
134,1B,2B,Stolen Base 2B,682928,CJ Abrams,601713,Nick Pivetta,657041,Lane Thomas,R,Reese McGuire,624512,0,1,1,False,2023-08-15,Stolen,2B,2023,2024, 78.0, 0.60
135,1B,,Caught Stealing 2B,680118,Dairon Blanco,445276,Kenley Jansen,622110,Matt Duffy,R,Reese McGuire,624512,4,3,9,True,2023-08-09,Caught,2B,2023,2024, 78.0, 0.60
136,2B,3B,Stolen Base 3B,671221,Drew Waters,678394,Brayan Bello,680118,Dairon Blanco,R,Reese McGuire,624512,1,0,5,True,2023-08-07,Stolen,3B,2023,2024, 78.0, 0.60
137,1B,2B,Stolen Base 2B,641343,Jake Bauers,678394,Brayan Bello,650402,Gleyber Torres,R,Reese McGuire,624512,1,1,3,True,2023-06-18,Stolen,2B,2023,2024, 78.0, 0.60
138,1B,2B,Stolen Base 2B,683011,Anthony Volpe,678394,Brayan Bello,641343,Jake Bauers,R,Reese McGuire,624512,4,1,7,True,2023-06-18,Stolen,2B,2023,2024, 78.0, 0.60
139,2B,3B,Stolen Base 3B,677551,Wander Franco,676477,Garrett Whitlock,664040,Brandon Lowe,R,Reese McGuire,624512,0,0,1,True,2023-06-03,Stolen,3B,2023,2024, 78.0, 0.60
140,1B,2B,Stolen Base 2B,672284,Jarred Kelenic,657514,Brennan Bernardino,553993,Eugenio Suárez,L,Reese McGuire,624512,0,3,6,True,2023-05-15,Stolen,2B,2023,2024, 78.0, 0.60
141,1B,2B,Stolen Base 2B,571448,Nolan Arenado,446372,Corey Kluber,575929,Willson Contreras,R,Reese McGuire,624512,1,2,3,True,2023-05-14,Stolen,2B,2023,2024, 78.0, 0.60
142,1B,2B,Stolen Base 2B,666182,Bo Bichette,446372,Corey Kluber,656305,Matt Chapman,R,Reese McGuire,624512,0,0,1,True,2023-05-01,Stolen,2B,2023,2024, 78.0, 0.60
143,1B,2B,Stolen Base 2B,662139,Daulton Varsho,455119,Chris Martin,593160,Whit Merrifield,R,Reese McGuire,624512,5,3,7,True,2023-05-01,Stolen,2B,2023,2024, 78.0, 0.60
144,1B,2B,Stolen Base 2B,686823,Will Brennan,601713,Nick Pivetta,664702,Myles Straw,R,Reese McGuire,624512,0,3,2,True,2023-04-28,Stolen,2B,2023,2024, 78.0, 0.60
145,1B,2B,Stolen Base 2B,608070,José Ramírez,601713,Nick Pivetta,647304,Josh Naylor,R,Reese McGuire,624512,1,3,3,True,2023-04-28,Stolen,2B,2023,2024, 78.0, 0.60
146,1B,2B,Stolen Base 2B,656775,Cedric Mullins,656557,Tanner Houck,623993,Anthony Santander,R,Reese McGuire,624512,4,1,4,False,2023-04-26,Stolen,2B,2023,2024, 78.0, 0.60
147,1B,2B,Stolen Base 2B,592885,Christian Yelich,676477,Garrett Whitlock,642133,Rowdy Tellez,R,Reese McGuire,624512,3,0,3,False,2023-04-22,Stolen,2B,2023,2024, 78.0, 0.60
148,1B,2B,Stolen Base 2B,680911,Owen Miller,601713,Nick Pivetta,592885,Christian Yelich,R,Reese McGuire,624512,1,2,3,False,2023-04-21,Stolen,2B,2023,2024, 78.0, 0.60
149,1B,,Caught Stealing 2B,660271,Shohei Ohtani,676710,Kutter Crawford,621493,Taylor Ward,R,Reese McGuire,624512,1,5,6,True,2023-04-17,Caught,2B,2023,2024, 78.0, 0.60
150,1B,2B,Stolen Base 2B,677551,Wander Franco,519242,Chris Sale,670623,Isaac Paredes,L,Reese McGuire,624512,0,0,1,False,2023-04-12,Stolen,2B,2023,2024, 78.0, 0.60
151,1B,2B,Stolen Base 2B,666139,Josh Lowe,676477,Garrett Whitlock,660644,Vidal Bruján,R,Reese McGuire,624512,2,0,2,False,2023-04-11,Stolen,2B,2023,2024, 78.0, 0.60
152,1B,,Caught Stealing 2B,660644,Vidal Bruján,676477,Garrett Whitlock,650490,Yandy Díaz,R,Reese McGuire,624512,2,0,2,False,2023-04-11,Caught,2B,2023,2024, 78.0, 0.60
153,1B,,Caught Stealing 2B,668227,Randy Arozarena,676477,Garrett Whitlock,677551,Wander Franco,R,Reese McGuire,624512,2,0,3,False,2023-04-11,Caught,2B,2023,2024, 78.0, 0.60
154,2B,3B,Stolen Base 3B,668804,Bryan Reynolds,677161,Zack Kelly,467793,Carlos Santana,R,Reese McGuire,624512,1,4,9,True,2023-04-05,Stolen,3B,2023,2024, 78.0, 0.60
155,1B,2B,Stolen Base 2B,457705,Andrew McCutchen,677161,Zack Kelly,467793,Carlos Santana,R,Reese McGuire,624512,1,4,9,True,2023-04-05,Stolen,2B,2023,2024, 78.0, 0.60
156,1B,2B,Stolen Base 2B,665833,Oneil Cruz,601713,Nick Pivetta,467793,Carlos Santana,R,Reese McGuire,624512,0,0,1,True,2023-04-04,Stolen,2B,2023,2024, 78.0, 0.60
157,1B,2B,Stolen Base 2B,623168,Tyler Heineman,670174,Josh Winckowski,668804,Bryan Reynolds,R,Reese McGuire,624512,1,4,7,True,2023-04-04,Stolen,2B,2023,2024, 78.0, 0.60
158,2B,3B,Stolen Base 3B,622761,Jorge Mateo,519242,Chris Sale,602104,Ramón Urías,L,Reese McGuire,624512,0,3,2,True,2023-04-01,Stolen,3B,2023,2024, 78.0, 0.60
159,1B,2B,Stolen Base 2B,656775,Cedric Mullins,519242,Chris Sale,602104,Ramón Urías,L,Reese McGuire,624512,0,3,2,True,2023-04-01,Stolen,2B,2023,2024, 78.0, 0.60
160,1B,2B,Stolen Base 2B,622761,Jorge Mateo,519242,Chris Sale,656775,Cedric Mullins,L,Reese McGuire,624512,1,7,3,True,2023-04-01,Stolen,2B,2023,2024, 78.0, 0.60
161,1B,2B,Stolen Base 2B,663630,Ryan McKenna,519242,Chris Sale,602104,Ramón Urías,L,Reese McGuire,624512,1,7,3,True,2023-04-01,Stolen,2B,2023,2024, 78.0, 0.60
162,1B,2B,Stolen Base 2B,669720,Austin Hays,445276,Kenley Jansen,683002,Gunnar Henderson,R,Reese McGuire,624512,7,8,9,True,2023-04-01,Stolen,2B,2023,2024, 78.0, 0.60
163,1B,2B,Stolen Base 2B,622761,Jorge Mateo,670174,Josh Winckowski,656811,Ryan O'Hearn,R,Reese McGuire,624512,0,0,7,False,2023-09-30,Stolen,2B,2023,2024, 78.0, 0.60
164,1B,2B,Stolen Base 2B,622761,Jorge Mateo,661440,Mauricio Llovera,623993,Anthony Santander,R,Reese McGuire,624512,5,1,8,False,2023-09-30,Stolen,2B,2023,2024, 78.0, 0.60
165,1B,,Caught Stealing 2B,672820,Lenyn Sosa,601713,Nick Pivetta,686676,Korey Lee,R,Reese McGuire,624512,0,0,5,True,2023-09-23,Caught,2B,2023,2024, 78.0, 0.60
166,1B,2B,Stolen Base 2B,683011,Anthony Volpe,661440,Mauricio Llovera,643396,Isiah Kiner-Falefa,R,Reese McGuire,624512,2,3,6,True,2023-09-12,Stolen,2B,2023,2024, 78.0, 0.60
167,1B,2B,Stolen Base 2B,683011,Anthony Volpe,661440,Mauricio Llovera,643396,Isiah Kiner-Falefa,R,Reese McGuire,624512,2,3,6,True,2023-09-11,Stolen,2B,2023,2024, 78.0, 0.60
168,1B,2B,Stolen Base 2B,656775,Cedric Mullins,678394,Brayan Bello,669720,Austin Hays,R,Reese McGuire,624512,0,0,2,True,2023-09-10,Stolen,2B,2023,2024, 78.0, 0.60
169,1B,2B,Stolen Base 2B,660644,Vidal Bruján,682175,Joe Jacques,666018,Jonathan Aranda,L,Reese McGuire,624512,5,2,5,False,2023-09-05,Stolen,2B,2023,2024, 78.0, 0.60
170,2B,3B,Stolen Base 3B,666139,Josh Lowe,678394,Brayan Bello,664040,Brandon Lowe,R,Reese McGuire,624512,2,0,1,False,2023-09-04,Stolen,3B,2023,2024, 78.0, 0.60
171,1B,2B,Stolen Base 2B,668227,Randy Arozarena,678394,Brayan Bello,664040,Brandon Lowe,R,Reese McGuire,624512,2,0,1,False,2023-09-04,Stolen,2B,2023,2024, 78.0, 0.60
172,1B,,Caught Stealing 2B,660644,Vidal Bruján,678394,Brayan Bello,542194,Christian Bethancourt,R,Reese McGuire,624512,3,1,5,False,2023-09-04,Caught,2B,2023,2024, 78.0, 0.60
173,1B,2B,Stolen Base 2B,643289,Mauricio Dubón,678394,Brayan Bello,665161,Jeremy Peña,R,Reese McGuire,624512,1,2,5,True,2023-08-29,Stolen,2B,2023,2024, 78.0, 0.60
174,1B,,Caught Stealing 2B,663656,Kyle Tucker,682175,Joe Jacques,547989,José Abreu,L,Reese McGuire,624512,1,3,6,True,2023-08-29,Caught,2B,2023,2024, 78.0, 0.60
175,1B,2B,Stolen Base 2B,642708,Amed Rosario,572020,James Paxton,571771,Enrique Hernández,L,Reese McGuire,624512,1,1,4,True,2023-08-26,Stolen,2B,2023,2024, 78.0, 0.60
176,1B,2B,Stolen Base 2B,500743,Miguel Rojas,676710,Kutter Crawford,518692,Freddie Freeman,R,Reese McGuire,624512,3,0,3,True,2023-08-25,Stolen,2B,2023,2024, 78.0, 0.60
177,1B,2B,Stolen Base 2B,641343,Jake Bauers,601713,Nick Pivetta,643396,Isiah Kiner-Falefa,R,Reese McGuire,624512,2,2,6,False,2023-08-20,Stolen,2B,2023,2024, 78.0, 0.60
178,1B,2B,Stolen Base 2B,682928,CJ Abrams,601713,Nick Pivetta,657041,Lane Thomas,R,Reese McGuire,624512,0,1,1,False,2023-08-15,Stolen,2B,2023,2024, 78.0, 0.60
179,1B,,Caught Stealing 2B,680118,Dairon Blanco,445276,Kenley Jansen,622110,Matt Duffy,R,Reese McGuire,624512,4,3,9,True,2023-08-09,Caught,2B,2023,2024, 78.0, 0.60
180,2B,3B,Stolen Base 3B,671221,Drew Waters,678394,Brayan Bello,680118,Dairon Blanco,R,Reese McGuire,624512,1,0,5,True,2023-08-07,Stolen,3B,2023,2024, 78.0, 0.60
181,1B,2B,Stolen Base 2B,641343,Jake Bauers,678394,Brayan Bello,650402,Gleyber Torres,R,Reese McGuire,624512,1,1,3,True,2023-06-18,Stolen,2B,2023,2024, 78.0, 0.60
182,1B,2B,Stolen Base 2B,683011,Anthony Volpe,678394,Brayan Bello,641343,Jake Bauers,R,Reese McGuire,624512,4,1,7,True,2023-06-18,Stolen,2B,2023,2024, 78.0, 0.60
183,2B,3B,Stolen Base 3B,677551,Wander Franco,676477,Garrett Whitlock,664040,Brandon Lowe,R,Reese McGuire,624512,0,0,1,True,2023-06-03,Stolen,3B,2023,2024, 78.0, 0.60
184,1B,2B,Stolen Base 2B,672284,Jarred Kelenic,657514,Brennan Bernardino,553993,Eugenio Suárez,L,Reese McGuire,624512,0,3,6,True,2023-05-15,Stolen,2B,2023,2024, 78.0, 0.60
185,1B,2B,Stolen Base 2B,571448,Nolan Arenado,446372,Corey Kluber,575929,Willson Contreras,R,Reese McGuire,624512,1,2,3,True,2023-05-14,Stolen,2B,2023,2024, 78.0, 0.60
186,1B,2B,Stolen Base 2B,666182,Bo Bichette,446372,Corey Kluber,656305,Matt Chapman,R,Reese McGuire,624512,0,0,1,True,2023-05-01,Stolen,2B,2023,2024, 78.0, 0.60
187,1B,2B,Stolen Base 2B,662139,Daulton Varsho,455119,Chris Martin,593160,Whit Merrifield,R,Reese McGuire,624512,5,3,7,True,2023-05-01,Stolen,2B,2023,2024, 78.0, 0.60
188,1B,2B,Stolen Base 2B,686823,Will Brennan,601713,Nick Pivetta,664702,Myles Straw,R,Reese McGuire,624512,0,3,2,True,2023-04-28,Stolen,2B,2023,2024, 78.0, 0.60
189,1B,2B,Stolen Base 2B,608070,José Ramírez,601713,Nick Pivetta,647304,Josh Naylor,R,Reese McGuire,624512,1,3,3,True,2023-04-28,Stolen,2B,2023,2024, 78.0, 0.60
190,1B,2B,Stolen Base 2B,656775,Cedric Mullins,656557,Tanner Houck,623993,Anthony Santander,R,Reese McGuire,624512,4,1,4,False,2023-04-26,Stolen,2B,2023,2024, 78.0, 0.60
191,1B,2B,Stolen Base 2B,592885,Christian Yelich,676477,Garrett Whitlock,642133,Rowdy Tellez,R,Reese McGuire,624512,3,0,3,False,2023-04-22,Stolen,2B,2023,2024, 78.0, 0.60
192,1B,2B,Stolen Base 2B,680911,Owen Miller,601713,Nick Pivetta,592885,Christian Yelich,R,Reese McGuire,624512,1,2,3,False,2023-04-21,Stolen,2B,2023,2024, 78.0, 0.60
193,1B,,Caught Stealing 2B,660271,Shohei Ohtani,676710,Kutter Crawford,621493,Taylor Ward,R,Reese McGuire,624512,1,5,6,True,2023-04-17,Caught,2B,2023,2024, 78.0, 0.60
194,1B,2B,Stolen Base 2B,677551,Wander Franco,519242,Chris Sale,670623,Isaac Paredes,L,Reese McGuire,624512,0,0,1,False,2023-04-12,Stolen,2B,2023,2024, 78.0, 0.60
195,1B,2B,Stolen Base 2B,666139,Josh Lowe,676477,Garrett Whitlock,660644,Vidal Bruján,R,Reese McGuire,624512,2,0,2,False,2023-04-11,Stolen,2B,2023,2024, 78.0, 0.60
196,1B,,Caught Stealing 2B,660644,Vidal Bruján,676477,Garrett Whitlock,650490,Yandy Díaz,R,Reese McGuire,624512,2,0,2,False,2023-04-11,Caught,2B,2023,2024, 78.0, 0.60
197,1B,,Caught Stealing 2B,668227,Randy Arozarena,676477,Garrett Whitlock,677551,Wander Franco,R,Reese McGuire,624512,2,0,3,False,2023-04-11,Caught,2B,2023,2024, 78.0, 0.60
198,2B,3B,Stolen Base 3B,668804,Bryan Reynolds,677161,Zack Kelly,467793,Carlos Santana,R,Reese McGuire,624512,1,4,9,True,2023-04-05,Stolen,3B,2023,2024, 78.0, 0.60
199,1B,2B,Stolen Base 2B,457705,Andrew McCutchen,677161,Zack Kelly,467793,Carlos Santana,R,Reese McGuire,624512,1,4,9,True,2023-04-05,Stolen,2B,2023,2024, 78.0, 0.60
200,1B,2B,Stolen Base 2B,665833,Oneil Cruz,601713,Nick Pivetta,467793,Carlos Santana,R,Reese McGuire,624512,0,0,1,True,2023-04-04,Stolen,2B,2023,2024, 78.0, 0.60
201,1B,2B,Stolen Base 2B,623168,Tyler Heineman,670174,Josh Winckowski,668804,Bryan Reynolds,R,Reese McGuire,624512,1,4,7,True,2023-04-04,Stolen,2B,2023,2024, 78.0, 0.60
202,2B,3B,Stolen Base 3B,622761,Jorge Mateo,519242,Chris Sale,602104,Ramón Urías,L,Reese McGuire,624512,0,3,2,True,2023-04-01,Stolen,3B,2023,2024, 78.0, 0.60
203,1B,2B,Stolen Base 2B,656775,Cedric Mullins,519242,Chris Sale,602104,Ramón Urías,L,Reese McGuire,624512,0,3,2,True,2023-04-01,Stolen,2B,2023,2024, 78.0, 0.60
204,1B,2B,Stolen Base 2B,622761,Jorge Mateo,519242,Chris Sale,656775,Cedric Mullins,L,Reese McGuire,624512,1,7,3,True,2023-04-01,Stolen,2B,2023,2024, 78.0, 0.60
205,1B,2B,Stolen Base 2B,663630,Ryan McKenna,519242,Chris Sale,602104,Ramón Urías,L,Reese McGuire,624512,1,7,3,True,2023-04-01,Stolen,2B,2023,2024, 78.0, 0.60
206,1B,2B,Stolen Base 2B,669720,Austin Hays,445276,Kenley Jansen,683002,Gunnar Henderson,R,Reese McGuire,624512,7,8,9,True,2023-04-01,Stolen,2B,2023,2024, 78.0, 0.60
207,1B,2B,Stolen Base 2B,665926,Andrés Giménez,663436,Davis Martin,680911,Owen Miller,R,Reese McGuire,624512,3,0,4,False,2022-07-12,Stolen,2B,2022,2023, 79.1, 0.67
208,1B,,Caught Stealing 2B,682985,Riley Greene,656629,Michael Kopech,408234,Miguel Cabrera,R,Reese McGuire,624512,0,2,3,True,2022-07-10,Caught,2B,2022,2023, 79.1, 0.67
209,1B,2B,Stolen Base 2B,570731,Jonathan Schoop,656302,Dylan Cease,665019,Kody Clemens,R,Reese McGuire,624512,0,0,2,True,2022-07-07,Stolen,2B,2022,2023, 79.1, 0.67
210,1B,2B,Stolen Base 2B,621439,Byron Buxton,656629,Michael Kopech,621043,Carlos Correa,R,Reese McGuire,624512,0,0,1,True,2022-07-05,Stolen,2B,2022,2023, 79.1, 0.67
211,1B,2B,Stolen Base 2B,543807,George Springer,625643,Reynaldo López,666182,Bo Bichette,R,Reese McGuire,624512,8,5,7,True,2022-06-20,Stolen,2B,2022,2023, 79.1, 0.67
212,1B,,Caught Stealing 2B,643289,Mauricio Dubón,656629,Michael Kopech,514888,Jose Altuve,R,Reese McGuire,624512,1,0,2,False,2022-06-19,Caught,2B,2022,2023, 79.1, 0.67
213,1B,2B,Stolen Base 2B,608369,Corey Seager,608337,Lucas Giolito,594777,Kole Calhoun,R,Reese McGuire,624512,0,0,1,True,2022-06-11,Stolen,2B,2022,2023, 79.1, 0.67
214,1B,2B,Stolen Base 2B,666969,Adolis García,608665,Kendall Graveman,594777,Kole Calhoun,R,Reese McGuire,624512,3,3,8,True,2022-06-10,Stolen,2B,2022,2023, 79.1, 0.67
215,1B,2B,Stolen Base 2B,666158,Gavin Lux,656629,Michael Kopech,605141,Mookie Betts,R,Reese McGuire,624512,0,0,3,True,2022-06-07,Stolen,2B,2022,2023, 79.1, 0.67
216,1B,2B,Stolen Base 2B,607208,Trea Turner,521230,Liam Hendriks,669257,Will Smith,R,Reese McGuire,624512,4,0,9,True,2022-06-07,Stolen,2B,2022,2023, 79.1, 0.67
217,1B,2B,Stolen Base 2B,668227,Randy Arozarena,656302,Dylan Cease,621433,Brett Phillips,R,Reese McGuire,624512,0,0,2,False,2022-06-04,Stolen,2B,2022,2023, 79.1, 0.67
218,1B,,Caught Stealing 2B,660644,Vidal Bruján,656302,Dylan Cease,670623,Isaac Paredes,R,Reese McGuire,624512,0,0,4,False,2022-06-04,Caught,2B,2022,2023, 79.1, 0.67
219,1B,2B,Stolen Base 2B,668227,Randy Arozarena,608665,Kendall Graveman,621433,Brett Phillips,R,Reese McGuire,624512,2,3,8,False,2022-06-04,Stolen,2B,2022,2023, 79.1, 0.67
220,1B,,Caught Stealing 2B,666971,Lourdes Gurriel Jr.,605195,Kyle Crick,606132,Raimel Tapia,R,Reese McGuire,624512,5,3,5,False,2022-06-01,Caught,2B,2022,2023, 79.1, 0.67
221,1B,2B,Stolen Base 2B,542364,Rafael Ortega,656302,Dylan Cease,663538,Nico Hoerner,R,Reese McGuire,624512,0,0,7,True,2022-05-29,Stolen,2B,2022,2023, 79.1, 0.67
222,1B,2B,Stolen Base 2B,666624,Christopher Morel,625643,Reynaldo López,664023,Ian Happ,R,Reese McGuire,624512,1,3,10,True,2022-05-29,Stolen,2B,2022,2023, 79.1, 0.67
223,2B,3B,Stolen Base 3B,664023,Ian Happ,607481,Aaron Bummer,663845,Alfonso Rivas III,L,Reese McGuire,624512,3,4,11,True,2022-05-29,Stolen,3B,2022,2023, 79.1, 0.67
224,1B,2B,Stolen Base 2B,664728,Kyle Isbel,592826,Vince Velasquez,665861,Sebastián  Rivero,R,Reese McGuire,624512,2,0,2,False,2022-05-19,Stolen,2B,2022,2023, 79.1, 0.67
225,1B,2B,Stolen Base 2B,670032,Nicky Lopez,656302,Dylan Cease,643217,Andrew Benintendi,R,Reese McGuire,624512,0,0,3,False,2022-05-17,Stolen,2B,2022,2023, 79.1, 0.67
226,1B,2B,Stolen Base 2B,643396,Isiah Kiner-Falefa,592826,Vince Velasquez,624431,Jose Trevino,R,Reese McGuire,624512,0,5,3,True,2022-05-13,Stolen,2B,2022,2023, 79.1, 0.67
227,1B,2B,Stolen Base 2B,680757,Steven Kwan,656629,Michael Kopech,680911,Owen Miller,R,Reese McGuire,624512,0,1,1,True,2022-05-09,Stolen,2B,2022,2023, 79.1, 0.67
228,1B,,Caught Stealing 2B,657077,Alex Verdugo,572971,Dallas Keuchel,666915,Bobby Dalbec,L,Reese McGuire,624512,0,0,2,False,2022-05-08,Caught,2B,2022,2023, 79.1, 0.67
229,1B,2B,Stolen Base 2B,677951,Bobby Witt Jr.,614179,José Ruiz,664728,Kyle Isbel,R,Reese McGuire,624512,1,2,8,True,2022-04-28,Stolen,2B,2022,2023, 79.1, 0.67
230,1B,2B,Stolen Base 2B,677951,Bobby Witt Jr.,614179,José Ruiz,572191,Michael A. Taylor,R,Reese McGuire,624512,3,2,7,True,2022-04-27,Stolen,2B,2022,2023, 79.1, 0.67
231,1B,,Caught Stealing 2B,593871,Jorge Polanco,656629,Michael Kopech,596146,Max Kepler,R,Reese McGuire,624512,0,0,1,False,2022-04-22,Caught,2B,2022,2023, 79.1, 0.67
232,1B,2B,Stolen Base 2B,665926,Andrés Giménez,663436,Davis Martin,680911,Owen Miller,R,Reese McGuire,624512,3,0,4,False,2022-04-18,Stolen,2B,2022,2023, 79.1, 0.67
233,1B,2B,Stolen Base 2B,670764,Taylor Walls,656629,Michael Kopech,664040,Brandon Lowe,R,Reese McGuire,624512,0,1,2,True,2022-04-16,Stolen,2B,2022,2023, 79.1, 0.67
234,1B,2B,Stolen Base 2B,621433,Brett Phillips,521230,Liam Hendriks,596847,Ji Man Choi,R,Reese McGuire,624512,3,2,9,True,2022-04-16,Stolen,2B,2022,2023, 79.1, 0.67
235,1B,2B,Stolen Base 2B,677594,Julio Rodríguez,669424,Jimmy Lambert,663728,Cal Raleigh,R,Reese McGuire,624512,0,2,2,True,2022-04-14,Stolen,2B,2022,2023, 79.1, 0.67
236,1B,2B,Stolen Base 2B,641487,J.P. Crawford,614179,José Ruiz,553993,Eugenio Suárez,R,Reese McGuire,624512,1,5,8,True,2022-04-14,Stolen,2B,2022,2023, 79.1, 0.67
237,1B,2B,Stolen Base 2B,672284,Jarred Kelenic,614179,José Ruiz,677594,Julio Rodríguez,R,Reese McGuire,624512,1,5,8,True,2022-04-14,Stolen,2B,2022,2023, 79.1, 0.67
238,1B,,Caught Stealing 2B,640457,Austin Meadows,656629,Michael Kopech,600869,Jeimer Candelario,R,Reese McGuire,624512,0,2,1,False,2022-04-10,Caught,2B,2022,2023, 79.1, 0.67
