,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,1B,2B,Stolen Base 2B,593160,Whit Merrifield,605242,Michael Fulmer,609275,Adalberto Mondesi,R,Austin Romine,519222,0,0,1,False,2020-09-24,Stolen,2B,2020,2021, 81.7, 0.87
1,1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,605242,Michael Fulmer,521692,Salvador Perez,R,Austin Romine,519222,3,0,1,False,2020-09-24,Stolen,2B,2020,2021, 81.7, 0.87
2,1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,641729,Joe Jiménez,521692,Salvador Perez,R,Austin Romine,519222,8,4,6,False,2020-09-24,Stolen,2B,2020,2021, 81.7, 0.87
3,1B,2B,Stolen Base 2B,592696,Eddie Rosario,650530,Bryan Garcia,641598,Mitch Garver,R,Austin Romine,519222,4,4,10,False,2020-09-22,Stolen,2B,2020,2021, 81.7, 0.87
4,2B,3B,Stolen Base 3B,593160,Whit Merrifield,571510,Matthew Boyd,521692,Salvador Perez,L,Austin Romine,519222,0,0,1,True,2020-09-15,Stolen,3B,2020,2021, 81.7, 0.87
5,1B,2B,Stolen Base 2B,543510,James McCann,605513,Spencer Turnbull,660162,Yoán Moncada,R,Austin Romine,519222,1,1,2,False,2020-09-13,Stolen,2B,2020,2021, 81.7, 0.87
6,1B,2B,Stolen Base 2B,641933,Tyler O'Neill,669373,Tarik Skubal,657041,Lane Thomas,L,Austin Romine,519222,2,0,2,False,2020-09-10,Stolen,2B,2020,2021, 81.7, 0.87
7,1B,,Caught Stealing 2B,592885,Christian Yelich,605513,Spencer Turnbull,576397,Jedd Gyorko,R,Austin Romine,519222,0,0,1,True,2020-09-08,Caught,2B,2020,2021, 81.7, 0.87
8,1B,2B,Stolen Base 2B,664774,LaMonte Wade Jr.,641729,Joe Jiménez,518626,Josh Donaldson,R,Austin Romine,519222,5,2,7,False,2020-09-07,Stolen,2B,2020,2021, 81.7, 0.87
9,1B,2B,Stolen Base 2B,592885,Christian Yelich,605513,Spencer Turnbull,669374,Keston Hiura,R,Austin Romine,519222,3,5,5,False,2020-09-02,Stolen,2B,2020,2021, 81.7, 0.87
10,1B,2B,Stolen Base 2B,649966,Luis Urías,641729,Joe Jiménez,606115,Orlando Arcia,R,Austin Romine,519222,6,5,7,False,2020-09-02,Stolen,2B,2020,2021, 81.7, 0.87
11,1B,2B,Stolen Base 2B,592885,Christian Yelich,571656,Buck Farmer,669374,Keston Hiura,R,Austin Romine,519222,6,5,8,False,2020-09-02,Stolen,2B,2020,2021, 81.7, 0.87
12,1B,2B,Stolen Base 2B,656941,Kyle Schwarber,605513,Spencer Turnbull,575929,Willson Contreras,R,Austin Romine,519222,2,0,6,True,2020-08-25,Stolen,2B,2020,2021, 81.7, 0.87
13,1B,2B,Stolen Base 2B,663538,Nico Hoerner,663554,Casey Mize,664023,Ian Happ,R,Austin Romine,519222,1,3,4,True,2020-08-24,Stolen,2B,2020,2021, 81.7, 0.87
14,1B,2B,Stolen Base 2B,663538,Nico Hoerner,641302,Tyler Alexander,664023,Ian Happ,L,Austin Romine,519222,1,6,5,True,2020-08-24,Stolen,2B,2020,2021, 81.7, 0.87
15,1B,2B,Stolen Base 2B,656185,Greg Allen,608335,Kyle Funkhouser,514917,César Hernández,R,Austin Romine,519222,6,1,8,False,2020-08-22,Stolen,2B,2020,2021, 81.7, 0.87
16,1B,2B,Stolen Base 2B,641313,Tim Anderson,605513,Spencer Turnbull,660162,Yoán Moncada,R,Austin Romine,519222,3,0,2,False,2020-08-20,Stolen,2B,2020,2021, 81.7, 0.87
17,1B,2B,Stolen Base 2B,608070,José Ramírez,605513,Spencer Turnbull,596019,Francisco Lindor,R,Austin Romine,519222,0,0,1,True,2020-08-15,Stolen,2B,2020,2021, 81.7, 0.87
18,1B,2B,Stolen Base 2B,608070,José Ramírez,605513,Spencer Turnbull,596019,Francisco Lindor,R,Austin Romine,519222,0,2,5,True,2020-08-15,Stolen,2B,2020,2021, 81.7, 0.87
19,1B,2B,Stolen Base 2B,624428,Adam Frazier,605513,Spencer Turnbull,605137,Josh Bell,R,Austin Romine,519222,0,0,1,False,2020-08-09,Stolen,2B,2020,2021, 81.7, 0.87
20,1B,,Caught Stealing 2B,570481,Erik González,605513,Spencer Turnbull,502481,Jarrod Dyson,R,Austin Romine,519222,0,0,2,False,2020-08-09,Caught,2B,2020,2021, 81.7, 0.87
21,1B,2B,Stolen Base 2B,641933,Tyler O'Neill,669373,Tarik Skubal,657041,Lane Thomas,L,Austin Romine,519222,2,0,2,False,2020-08-05,Stolen,2B,2020,2021, 81.7, 0.87
22,1B,2B,Stolen Base 2B,621433,Brett Phillips,641302,Tyler Alexander,593160,Whit Merrifield,L,Austin Romine,519222,4,3,5,True,2020-07-28,Stolen,2B,2020,2021, 81.7, 0.87
