,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Arm_Strength,Exchange
0,1B,2B,Stolen Base 2B,624428,Adam Frazier,621249,Duane Underwood Jr.,466320,Melky Cabrera,R,Jonathan Lucroy,518960,9,3,6,False,2019-09-26,Stolen,2B,2019,2021, 76.0, 0.71
1,1B,,Caught Stealing 2B,543939,Kolten Wong,543294,Kyle Hendricks,502671,Paul Goldschmidt,R,Jonathan Lucroy,518960,0,0,1,True,2019-09-19,Caught,2B,2019,2021, 76.0, 0.71
2,1B,2B,Stolen Base 2B,592885,Christian Yelich,506433,Yu Darvish,519346,Eric Thames,R,Jonathan Lucroy,518960,0,0,4,False,2019-09-07,Stolen,2B,2019,2021, 76.0, 0.71
3,1B,2B,Stolen Base 2B,592885,Christian Yelich,594986,Kyle Ryan,519346,Eric Thames,L,Jonathan Lucroy,518960,0,1,6,False,2019-09-07,Stolen,2B,2019,2021, 76.0, 0.71
4,1B,2B,Stolen Base 2B,592885,Christian Yelich,592858,Rowan Wick,592325,Ben Gamel,R,Jonathan Lucroy,518960,2,2,8,False,2019-09-07,Stolen,2B,2019,2021, 76.0, 0.71
5,2B,3B,Stolen Base 3B,541650,Hernán Pérez,430935,Cole Hamels,606115,Orlando Arcia,L,Jonathan Lucroy,518960,4,1,3,False,2019-09-06,Stolen,3B,2019,2021, 76.0, 0.71
6,1B,2B,Stolen Base 2B,605486,Cory Spangenberg,430935,Cole Hamels,606115,Orlando Arcia,L,Jonathan Lucroy,518960,4,1,3,False,2019-09-06,Stolen,2B,2019,2021, 76.0, 0.71
7,1B,2B,Stolen Base 2B,592885,Christian Yelich,621249,Duane Underwood Jr.,460075,Ryan Braun,R,Jonathan Lucroy,518960,5,1,4,False,2019-09-06,Stolen,2B,2019,2021, 76.0, 0.71
8,1B,2B,Stolen Base 2B,592122,Tyler Austin,621249,Duane Underwood Jr.,541650,Hernán Pérez,R,Jonathan Lucroy,518960,5,1,4,False,2019-09-06,Stolen,2B,2019,2021, 76.0, 0.71
9,1B,,Caught Stealing 2B,519346,Eric Thames,594986,Kyle Ryan,592325,Ben Gamel,L,Jonathan Lucroy,518960,0,1,7,True,2019-09-01,Caught,2B,2019,2021, 76.0, 0.71
10,2B,3B,Stolen Base 3B,606115,Orlando Arcia,500779,Jose Quintana,456715,Lorenzo Cain,L,Jonathan Lucroy,518960,5,0,5,True,2019-08-30,Stolen,3B,2019,2021, 76.0, 0.71
11,1B,,Caught Stealing 2B,624424,Michael Conforto,452657,Jon Lester,453943,Todd Frazier,L,Jonathan Lucroy,518960,1,1,6,False,2019-08-29,Caught,2B,2019,2021, 76.0, 0.71
12,2B,3B,Stolen Base 3B,607208,Trea Turner,430935,Cole Hamels,543685,Anthony Rendon,L,Jonathan Lucroy,518960,0,1,5,True,2019-08-25,Stolen,3B,2019,2021, 76.0, 0.71
13,1B,2B,Stolen Base 2B,645302,Victor Robles,430935,Cole Hamels,543685,Anthony Rendon,L,Jonathan Lucroy,518960,0,1,5,True,2019-08-25,Stolen,2B,2019,2021, 76.0, 0.71
14,1B,2B,Stolen Base 2B,645302,Victor Robles,592858,Rowan Wick,543685,Anthony Rendon,R,Jonathan Lucroy,518960,2,2,7,True,2019-08-25,Stolen,2B,2019,2021, 76.0, 0.71
15,1B,2B,Stolen Base 2B,467827,Gerardo Parra,543022,Tyler Chatwood,607208,Trea Turner,R,Jonathan Lucroy,518960,2,5,6,True,2019-08-24,Stolen,2B,2019,2021, 76.0, 0.71
